Date,Open,High,Low,Close,Volume
2011-03-09,19.806864740680727,19.937324585187994,19.69175345757887,19.868257522583008,39789100
2011-03-10,19.661055861967373,19.73012145405035,19.45385469456073,19.49989891052246,66549500
2011-03-11,19.499893086977806,19.837553985201325,19.461523162421887,19.707094192504883,49905800
2011-03-14,19.561288623287624,19.76848975824877,19.453851648293995,19.714771270751957,54473400
2011-03-15,19.246653651067877,19.545943252324864,19.185260874817228,19.48455047607422,76067300
2011-03-16,19.354098085828333,19.40014378351175,18.939697052716223,19.024112701416016,100725400
2011-03-17,19.23130387252566,19.354089417246914,18.99340706259313,19.016429901123047,62497000
2011-03-18,19.231309080402667,19.323398995741314,19.031782150268555,19.031782150268555,85486700
2011-03-21,19.323388218500973,19.63035199222754,19.30036538657696,19.438499450683597,46878100
2011-03-22,19.41547966003418,19.538265188758142,19.36176117418232,19.41547966003418,30895600
2011-03-23,19.3617626130766,19.65337936325711,19.32339268139346,19.59966087341309,43969000
2011-03-24,19.645704505309205,19.852905643218676,19.568963180485067,19.806859970092773,38696700
2011-03-25,19.898953349974047,19.914301910380274,19.63803367794535,19.661056518554688,57029800
2011-03-28,19.69175151803545,19.73779573399718,19.47687607068198,19.49989891052246,48973200
2011-03-29,19.446183267015385,19.584317398881577,19.415486142725364,19.561294555664062,40763500
2011-03-30,19.64570325459324,19.737791667544307,19.56896193465473,19.653377532958984,41999300
2011-03-31,19.64570742855669,19.707100204807336,19.44618053981228,19.48455047607422,63233700
2011-04-01,19.59198314401577,19.59198314401577,19.423151961416814,19.553611755371094,63114200
2011-04-04,19.530596171726064,19.69175166061863,19.499899051716483,19.607336044311523,35433700
2011-04-05,19.814533923288472,20.0908021026272,19.75314115718198,19.783838272094727,73651100
2011-04-06,19.93731972828946,20.1905650749086,19.84523130972924,20.067779541015625,65581400
2011-04-07,20.09847539511031,20.152193879852614,19.92964419881285,20.106149673461918,46134700
2011-04-08,20.083129038776427,20.16754464617399,19.92197210317373,20.00638771057129,39887600
2011-04-11,20.098469954152247,20.14451414807809,19.79917903433791,19.937313079833984,34286300
2011-04-12,19.822203751923283,19.8375523059339,19.607328386930664,19.67639541625977,36920400
2011-04-13,19.68407452518551,19.852905733308557,19.61500747890227,19.668725967407227,38144700
2011-04-14,19.507577896118164,19.522926459714224,19.25433245166152,19.507577896118164,55239900
2011-04-15,19.538263801176907,19.61500511710906,19.323389873029505,19.46919822692871,65080400
2011-04-18,19.261999253436525,19.400133344720203,18.970382513233428,19.24665069580078,58045100
2011-04-19,19.185259903367573,19.31571972925924,19.0854971959065,19.300371170043945,38892400
2011-04-20,19.599661986792057,19.95267006223095,19.576639148242897,19.76849174499512,61608600
2011-04-21,19.791511656760143,19.86825151313736,19.46152500494994,19.58431053161621,46892300
2011-04-25,19.615006141130262,19.66105181132473,19.446176408240685,19.653377532958984,33525100
2011-04-26,19.753139310671767,20.290327061676894,19.699420828315027,20.09847450256348,69200000
2011-04-27,20.182887105729083,20.251954138880176,20.05242731685688,20.244279861450195,52689000
2011-04-28,20.305677393796568,20.620316987565403,20.25963318210417,20.497529983520508,80200000
2011-04-29,20.37474325987293,20.44381030525981,19.46152603970244,19.89127540588379,319317900
2011-05-02,19.906626927042087,19.95267114291512,19.553617368764204,19.69175148010254,89825600
2011-05-03,19.645704505309205,19.83755708551004,19.56128890163075,19.806859970092773,71892900
2011-05-04,19.83755896695353,20.144522831644277,19.791514753179708,19.998714447021484,73292300
2011-05-05,19.991036917467007,20.014059752470644,19.70709593768345,19.79151153564453,55600000
2011-05-06,20.006388378602196,20.121499642894022,19.760817291121185,19.852907180786133,55993000
2011-05-09,19.79918366298792,19.921969184640645,19.69942097553966,19.822206497192383,38696400
2011-05-10,19.476871256661497,19.83755500641746,19.37710856944915,19.69942092895508,120798700
2011-05-11,19.6840693227721,19.691743599632964,19.34640845948733,19.46152114868164,78600000
2011-05-12,19.453856658693272,19.48455231786049,19.262004031810143,19.43083381652832,77400000
2011-05-13,19.40013314062592,19.43082879185547,19.146887797176397,19.20828056335449,66812300
2011-05-16,19.15456380244032,19.238979418889485,18.801555704051527,18.855274200439453,91350900
2011-05-17,18.84754166039464,19.07927461760026,18.74712507692452,18.940235137939453,82882100
2011-05-18,18.94795436096878,19.110166059177143,18.73167062337853,19.0715446472168,53931100
2011-05-19,19.195148476443208,19.21832075064345,18.924793982037126,19.094730377197266,37783600
2011-05-20,19.094727525226112,19.21059477217537,18.87844514065576,18.91706657409668,45451500
2011-05-23,18.700784397592617,18.731682725774007,18.561746340716503,18.66988754272461,52692500
2011-05-24,18.693057105685178,18.762576855222637,18.569466767243707,18.65443420410156,47691800
2011-05-25,18.66988599649056,18.77802718954244,18.66216141508496,18.68533515930176,34904200
2011-05-26,18.80892585124005,19.33418560970006,18.785752106609188,19.05610656738281,78016600
2011-05-27,19.0638247300766,19.23376104687833,19.04065099324841,19.125619888305664,50251000
2011-05-31,19.280110314074047,19.357354643276977,19.079277120784685,19.31873321533203,60196300
2011-06-01,19.30329003937064,19.38825897516783,18.82437770180017,18.870723724365234,74033500
2011-06-02,18.91706874566457,19.040659114838856,18.677612589553565,18.70850944519043,51487800
2011-06-03,18.577196391527536,18.646716165454027,18.414984567908107,18.46905517578125,60697700
2011-06-06,18.45359786920218,18.731676842237803,18.360905860398915,18.54629135131836,54778700
2011-06-07,18.60808890296401,18.669884074534096,18.46132481799264,18.58491516113281,41112600
2011-06-08,18.461323512019572,18.554016999474022,18.43042666507676,18.49222183227539,42205000
2011-06-09,18.546296171683736,18.569469916564096,18.399532067401395,18.507673263549805,42878700
2011-06-10,18.554021369665843,18.554021369665843,18.299116060767265,18.314563751220703,49327200
2011-06-13,18.376355560979736,18.68533138828082,18.306835815672876,18.56946563720703,47572500
2011-06-14,18.770304629777574,18.886171890027704,18.685337171791133,18.70850944519043,42894500
2011-06-15,18.538574680292133,18.546299263206546,18.283669337370657,18.337739944458008,49410200
2011-06-16,18.34545840819677,18.615812826769645,18.268214078131223,18.5385684967041,57184100
2011-06-17,18.70850064188778,18.770295797397157,18.523115175359656,18.739398956298828,83320400
2011-06-20,18.669885507327443,19.048381146405468,18.662160926124237,18.9016170501709,54338400
2011-06-21,18.940234413618462,19.202864204420194,18.84754093961848,19.125619888305664,49708700
2011-06-22,19.00203560978412,19.16424739918626,18.994311028386885,19.04065704345703,44287300
2011-06-23,18.87844489570939,19.040656682032463,18.69305936563449,19.02520751953125,59470400
2011-06-24,18.93251507491769,18.95568881816004,18.68533437358544,18.770301818847656,101387200
2011-06-27,18.7162335344183,19.66633502491127,18.7162335344183,19.46550178527832,92044200
2011-06-28,19.54273874781941,20.02165237588064,19.434597578678748,19.928958892822266,81032100
2011-06-29,19.8594486475308,19.8594486475308,19.589095595370644,19.78993034362793,66051000
2011-06-30,19.88261563741141,20.08345031738281,19.82082046459814,20.08345031738281,52535400
2011-07-01,20.02938008647605,20.214765608258453,19.959860331643497,20.098899841308597,52906200
2011-07-05,20.16070093421436,20.19932237676545,20.006212217382775,20.106630325317383,37805300
2011-07-06,20.06027511661901,20.369252431534537,20.052550536414824,20.338354110717773,48744200
2011-07-07,20.461948326215182,20.763199644720007,20.361531711151347,20.678232192993164,51946500
2011-07-08,20.500571164556572,20.840443916930045,20.47739741963021,20.794097900390625,58320700
2011-07-11,20.56236241865836,20.70140044173177,20.461944349795697,20.57008552551269,43999800
2011-07-12,20.50829531331047,20.693682335499783,20.346083510536538,20.500572204589844,47319300
2011-07-13,20.546913258323634,20.824990777783487,20.47739351013042,20.57008552551269,40861800
2011-07-14,20.562366120908862,20.863617435111045,20.36153142033632,20.44649887084961,46382300
2011-07-15,20.446499341085527,20.80182273436675,20.446499341085527,20.68595695495605,49132400
2011-07-18,20.57008332170737,20.778642543942738,20.284281252699977,20.539186477661133,44501900
2011-07-19,20.709127617517822,21.350253118635194,20.68595534742442,21.27301025390625,86730600
2011-07-20,21.07217669328515,21.126247290817577,20.84044366674338,20.902238845825195,49795400
2011-07-21,20.886789972970217,21.09534776973741,20.5855372028608,20.933135986328125,81737400
2011-07-22,20.747755929556916,21.280738906972417,20.60871637951336,21.265291213989254,76380600
2011-07-25,21.05672522842447,21.6978506938078,21.002654636802628,21.55881118774414,108482400
2011-07-26,21.48929173784388,21.744197011451952,21.45839488790119,21.690126419067383,74636500
2011-07-27,21.535631766228725,21.620600658262457,21.01037367662883,21.110790252685547,71488700
2011-07-28,21.079902067951576,21.68240471833971,21.018105413231417,21.412050247192383,83761400
2011-07-29,21.2575666477094,21.4043293077042,21.05673190563307,21.164873123168945,104394800
2011-08-01,21.2498309746232,21.388870452214707,20.662776221077294,21.06444549560547,61838400
2011-08-02,20.84044025533875,21.20348816216565,20.670503909009227,20.701400756835938,63883100
2011-08-03,20.724578138924848,20.855893080214283,20.45422367470385,20.794097900390625,64581200
2011-08-04,20.49284944228137,20.755479361505,20.02938479228007,20.037109375,92949500
2011-08-05,20.06027825371111,20.160696338756274,19.48867248902865,19.836271286010746,112071700
2011-08-08,19.326458411792647,19.77447376747861,18.83982015361724,18.90933990478516,134257200
2011-08-09,19.086998085692265,19.78992007657204,18.56173994734792,19.759021759033203,126268900
2011-08-10,19.27238830600044,19.380529489062667,18.6158136803088,18.693058013916016,127819900
2011-08-11,18.924794509501343,19.604541582401,18.847550155616187,19.457778930664062,90690100
2011-08-12,19.411424524898766,19.573637757649564,19.0406535262012,19.38825225830078,64787100
2011-08-15,19.49639300528725,19.75902282528813,19.426873260386248,19.704952239990234,56529400
2011-08-16,19.60390037412001,19.891507820121465,19.471756652867228,19.704952239990234,54251500
2011-08-17,19.62722969055176,19.97702249590369,19.37848879901824,19.62722969055176,50923700
2011-08-18,19.09864828373641,19.502852841065007,18.678898537750687,19.176380157470703,105714200
2011-08-19,18.97427495089229,19.137512008806475,18.58561712480665,18.694440841674805,77397900
2011-08-22,18.98205505330486,19.036466931139284,18.4923466701826,18.64003562927246,54721000
2011-08-23,18.6789086321719,19.23857575681119,18.6789086321719,19.215255737304688,59670600
2011-08-24,19.16083273149469,19.37848167285553,18.982050466776204,19.35516166687012,45329700
2011-08-25,19.49508512939182,19.55727034979608,19.044241910807813,19.09865379333496,48192000
2011-08-26,19.052016008227326,19.697188251622144,18.98205744715694,19.62722969055176,71957000
2011-08-29,19.844872744335305,20.101386896918648,19.72050233596837,20.085840225219727,38863200
2011-08-30,20.00034003719297,20.54446182243054,19.97702150639963,20.38899803161621,57341400
2011-08-31,20.4356282619706,20.76209939747389,20.412308259743845,20.67659568786621,59300800
2011-09-01,20.567772526781265,20.878699990095903,20.373443603515625,20.373443603515625,60510800
2011-09-02,20.039197627177455,20.210206533334617,19.94591909852052,20.05474281311035,43894400
2011-09-06,19.58836479449668,19.891517575559277,19.518406232311047,19.82933235168457,54929300
2011-09-07,19.96924520190749,20.21021270751953,19.875966644754115,20.21021270751953,41961000
2011-09-08,20.21021281195644,20.72324117242019,20.171347611132244,20.381221771240234,65811900
2011-09-09,20.21020464131879,20.350121679899647,19.821546859754967,20.008102416992188,64529200
2011-09-12,19.77491691024236,20.15580152331174,19.642773147943803,20.12470817565918,55046100
2011-09-13,20.14802394950449,20.357899554187647,20.062518744053108,20.24130249023437,48792300
2011-09-14,20.34235892846125,20.832067335629063,20.12470992382414,20.59887313842773,66739200
2011-09-15,20.777658762030896,21.010854478959484,20.45118594442109,20.979761123657227,67808300
2011-09-16,21.026391474269893,21.19740189651728,20.855382534634717,21.0808048248291,89681500
2011-09-19,20.832066950511376,21.228498264514943,20.67660464945533,21.150766372680664,52324900
2011-09-20,21.228485563593814,21.37617592145513,20.93310633048283,20.97197151184082,49211900
2011-09-21,21.026390738536215,21.034164074058392,20.186889776099203,20.202436447143555,72750700
2011-09-22,19.6660916947741,19.93815255654309,19.12197145384853,19.479536056518555,96278300
2011-09-23,19.35516563101486,19.549494606190937,19.19193000352092,19.479536056518555,64768100
2011-09-26,19.580588620744567,19.8371028174088,19.223022523284214,19.774917602539062,51057600
2011-09-27,19.945918148641727,20.148020382263848,19.782682584530697,19.953691482543945,55620700
2011-09-28,20.15580418355069,20.4978236398078,19.82933140317176,19.88374328613281,60736200
2011-09-29,20.1946665221844,20.34235695682404,19.502855852608437,19.782690048217773,63407300
2011-09-30,19.58836204182689,19.821556227934067,19.339619698670106,19.347393035888672,54060500
2011-10-03,19.21524146587328,19.697177799442585,19.059779232466184,19.06755256652832,64592500
2011-10-04,18.888779906656158,19.73605454150692,18.85768803481692,19.697189331054688,83485400
2011-10-05,19.75937023641608,20.334583824476724,19.557267924511677,20.12470817565918,94061300
2011-10-06,20.13247749850726,20.52113537099818,19.977015239078167,20.474496841430664,55111400
2011-10-07,20.47449190502077,20.606635609112256,20.36566820139664,20.40453338623047,52741600
2011-10-10,20.66105517882769,20.964207885086694,20.57554996111882,20.940889358520508,41815300
2011-10-11,20.87869841088239,21.041933982425014,20.769873213908728,20.98752212524414,38826200
2011-10-12,21.127444682857256,21.22849508929861,20.90979571479825,20.95643424987793,52489800
2011-10-13,20.800974379725297,21.14299380265937,20.69215062440592,21.1274471282959,43823500
2011-10-14,21.228496726363577,21.376187161886264,21.00307588725123,21.197404861450195,50947700
2011-10-17,21.07302335555021,21.31399074171536,20.87092115074306,20.97197151184082,39453300
2011-10-18,20.940892383838698,21.298457013892374,20.8320671412294,21.228498458862305,52487900
2011-10-19,21.275134369584983,21.352864764486178,20.99530020358148,21.08857727050781,42880000
2011-10-20,21.189630399174376,21.251815608310856,20.521138288997992,21.01862144470215,76300200
2011-10-21,21.10412889910024,21.13522225045318,20.83206800521242,21.11190223693848,76620600
2011-10-24,21.03416388102856,21.29845135590857,21.018618692739015,21.135215759277344,56897800
2011-10-25,21.04970981524804,21.166306877705782,20.76987567925977,20.83983421325684,53554600
2011-10-26,21.010840604244,21.0341591227093,20.2879368795837,20.668821334838867,63029900
2011-10-27,21.088579503329388,21.29845515005328,20.715468230895183,21.18185806274414,74512400
2011-10-28,21.096341871320355,21.13520853528998,20.824282636591143,20.97197151184082,57712100
2011-10-31,20.80097254613936,20.987528174218934,20.69214880041269,20.699920654296875,46799000
2011-11-01,20.35790019236277,20.45895058892675,20.10138605057957,20.202436447143555,61182600
2011-11-02,20.287941783378777,20.365673656479203,19.977015773589237,20.21798324584961,53533100
2011-11-03,20.396766275987616,20.66882710066804,20.194663991442507,20.622188568115234,65836100
2011-11-04,20.50558375636548,20.52113042334372,20.2102044968378,20.40453338623047,36549200
2011-11-07,20.373443485373077,20.84760652982748,20.31125828959315,20.83205986022949,42589700
2011-11-08,20.99530513459015,21.142995588291413,20.746564254217034,21.11190223693848,47822500
2011-11-09,20.668825730602144,20.79319613090701,20.256847852959694,20.365673065185547,62950900
2011-11-10,20.575547277021915,20.59886728315831,20.30348795182462,20.427858352661133,32514400
2011-11-11,20.6610559342427,21.04971387242079,20.653282597565653,20.917570114135746,37903000
2011-11-14,20.89424522327661,20.98752375899923,20.71546296930461,20.800968170166016,34199200
2011-11-15,20.800969639008,21.09857471579993,20.675662709972368,20.941940307617188,43874200
2011-11-16,20.730488454636447,20.76181594005486,20.39372694904885,20.417221069335938,53262800
2011-11-17,20.37023482121389,20.393730439298817,19.92382853403914,20.002145767211918,70977500
2011-11-18,19.95515107065564,19.97081481332937,19.696705291645973,19.814180374145508,47626200
2011-11-21,19.76718785175268,19.77501972198486,19.500910238964423,19.57922744750977,61882500
2011-11-22,19.493074380998625,19.54789596763246,19.305114015207103,19.414758682250977,49204500
2011-11-23,19.27379302612892,19.41476371042621,19.16414833068848,19.16414833068848,49099700
2011-11-25,19.0936631460795,19.320782915716094,19.031009674072266,19.031009674072266,26164600
2011-11-28,19.53223859248541,19.555732710455043,19.3364463092634,19.4774169921875,46766700
2011-11-29,19.43825471822096,19.610552857581474,19.38343312616128,19.45391845703125,40917100
2011-11-30,19.86900343007543,20.04130011777971,19.68887337727469,20.03346824645996,81350900
2011-12-01,20.01779978260272,20.072621375134503,19.73585995047121,19.798513412475582,48545400
2011-12-02,20.04130493431729,20.064800553923245,19.70454185551732,19.75153160095215,52293800
2011-12-05,20.19009677202996,20.20575901630558,19.970808920632184,20.127443313598636,56818400
2011-12-06,20.213595911397203,20.260587137237167,20.0569629732606,20.096120834350582,46175300
2011-12-07,20.103945347009294,20.174430666194016,19.84549967459068,20.04912376403809,62667000
2011-12-08,19.955145754538638,20.143106135219966,19.86899818033656,19.892492294311523,60522200
2011-12-09,19.98647265868409,20.260582099487237,19.970808920632184,20.127443313598636,53788500
2011-12-12,19.900326210574462,20.025633143918167,19.80634675745493,19.9786434173584,38945900
2011-12-13,20.16660851203188,20.44071805269836,20.0882912870162,20.174440383911133,54581100
2011-12-14,20.14310732396033,20.252752006160662,20.025632265823774,20.041296005249023,47926400
2011-12-15,20.14310629891394,20.268413220386478,20.00213713258959,20.017799377441406,46213900
2011-12-16,20.103952384691677,20.495536964452885,20.072624901298,20.362398147583008,101408100
2011-12-19,20.378061166990573,20.45637837892223,19.939485377683926,19.994308471679688,52258300
2011-12-20,20.252754056998267,20.440714467805307,20.21359470446978,20.385892868041992,60767600
2011-12-21,20.370232699561928,20.51120340583479,19.92382645888241,20.174440383911133,64132500
2011-12-22,20.22142439895979,20.252751877611445,19.955146805526315,20.213592529296875,35794100
2011-12-23,20.29191191575019,20.39372473854769,20.15094123420077,20.385892868041992,23205800
2011-12-27,20.33107137988402,20.472042072564765,20.307577260288344,20.393726348876957,21287200
2011-12-28,20.44854769589453,20.479873686220493,20.174438185103188,20.22142791748047,29822500
2011-12-29,20.323239693993298,20.401555412638636,20.252754352191232,20.378061294555664,22616900
2011-12-30,20.36240124915176,20.4563822198712,20.291915894556396,20.331073760986328,27395700
2012-01-03,20.79313688762503,21.114236066386788,20.667829963902214,20.96543502807617,64731500
2012-01-04,21.004595662381927,21.51365529412255,20.97326967419214,21.458833694458008,80516100
2012-01-05,21.4431680468962,21.717277514623557,21.37268420629198,21.678119659423828,56081400
2012-01-06,21.560645040415835,22.07753650724692,21.560645040415835,22.01488304138184,99455500
2012-01-09,21.967896871704408,22.00705623048245,21.70945107887648,21.72511482238769,59706800
2012-01-10,21.87390825040279,22.04620487564042,21.732937605310106,21.803422927856445,60014400
2012-01-11,21.482333363368728,21.91307586532574,21.43534362532067,21.70945167541504,65582400
2012-01-12,21.8269206059757,21.944395656782945,21.65462247060051,21.92873191833496,49370800
2012-01-13,21.873911219904,22.12452507019043,21.764268033847777,22.12452507019043,60196100
2012-01-17,22.242003661861503,22.437795950247217,22.06187511505304,22.132360458374023,72395300
2012-01-18,22.17152495123633,22.24201031564328,21.905247239871645,22.108871459960938,64860600
2012-01-19,22.05404442061421,22.27333233306248,21.9522330824848,22.02271842956543,74053500
2012-01-20,22.570937533279206,23.29145330262434,22.516115924814383,23.26795768737793,165902900
2012-01-23,23.142646342436205,23.455915177930468,22.986013418465586,23.28361701965332,76078100
2012-01-24,23.07999125037008,23.158308453733877,22.852873003769115,22.978179931640625,51703300
2012-01-25,22.76672192875563,23.220959875791667,22.76672192875563,23.150474548339844,59231700
2012-01-26,23.18963225950562,23.26011758199099,23.02516600911437,23.10348320007324,49102800
2012-01-27,23.064328861024578,23.126982324569997,22.84504099172742,22.892030715942383,44187700
2012-01-30,22.68841075101285,23.19747191626898,22.578767543124656,23.189640045166016,51114800
2012-01-31,23.228796882220813,23.260124365250743,22.892033908532103,23.12698554992676,50572400
2012-02-01,23.33061028816373,23.534232957812797,23.307114675307304,23.40892601013184,67409900
2012-02-02,23.416754195104456,23.62821019619749,23.26795165798976,23.45591354370117,52223300
2012-02-03,23.60471388107858,23.808338006362355,23.565556027429395,23.68303108215332,41838500
2012-02-06,23.52640355737065,23.66737275903178,23.471580458429603,23.651710510253903,28039700
2012-02-07,23.61254399996608,23.878821567612967,23.53422680469766,23.76917839050293,39242400
2012-02-08,23.698701217594905,24.019800484269894,23.66737373119892,24.0119686126709,49659100
2012-02-09,24.0276286738589,24.12160813109184,23.87099425343528,24.098114013671875,50481600
2012-02-10,23.996306659902835,24.12161362728273,23.77702021387646,23.88666343688965,44605300
2012-02-13,23.988475800922707,24.098120522343844,23.83184283197056,23.949317932128903,33319800
2012-02-14,23.909888655993697,24.01237020782755,23.531493151916287,23.84682273864746,59644000
2012-02-15,23.90989472656703,23.957193800683125,23.673397852376084,23.68916320800781,43311300
2012-02-16,23.894125614071644,24.87164824074835,23.88624218519397,24.66668510437012,94705100
2012-02-17,24.595733365115944,24.690331495262217,24.398652173099343,24.635149002075195,70036500
2012-02-21,24.579974128587097,24.9189541245158,24.556323836913943,24.78493881225586,50829900
2012-02-22,24.792821513914443,24.97413590057948,24.57997340594561,24.650922775268555,49253200
2012-02-23,24.59574009423057,24.903186356735013,24.438074496037707,24.729755401611328,35034700
2012-02-24,24.81647109985352,24.832237961012776,24.627273276774314,24.81647109985352,35575400
2012-02-27,24.627267323962037,24.8322319586572,24.516902329745516,24.7139835357666,34568400
2012-02-28,24.761288249690573,25.17121761254341,24.73763795827616,25.123918533325195,45230600
2012-02-29,25.13968131431955,25.226397537008364,24.918951298181423,25.021432876586918,59323600
2012-03-01,25.171210154655384,25.533838827237435,25.108144233179804,25.455007553100582,77344100
2012-03-02,25.470777400798458,25.573257467768105,25.226395610720157,25.28946304321289,47314200
2012-03-05,25.23427689589668,25.26581061134293,24.926832191957544,25.06872940063477,45240000
2012-03-06,24.863776036785712,25.21063802135844,24.82435887698592,24.879541397094727,51932900
2012-03-07,24.966255898254627,25.16333717263188,24.85589086575882,25.100271224975582,34340400
2012-03-08,25.25792760705568,25.39194138114617,25.147561111319025,25.234275817871094,36747400
2012-03-09,25.30523586134936,25.352536452480475,25.16333859878864,25.218521118164062,34628400
2012-03-12,25.202750555425595,25.384066454261248,25.084502102174977,25.2579345703125,34073600
2012-03-13,25.41560251809909,25.770346406915937,25.3446531388914,25.754579544067383,48951700
2012-03-14,25.644212835811,25.920128406800547,25.612682119395643,25.83341217041016,41986900
2012-03-15,25.849165840069677,25.96741273252795,25.683618386296168,25.89646339416504,49068300
2012-03-16,25.94377221178081,25.975305929359536,25.62055912465097,25.699390411376957,65626400
2012-03-19,25.652094321133205,25.70727682646696,25.344648075067727,25.384063720703125,44789200
2012-03-20,25.30523586134936,25.344654524236173,25.02143983261704,25.218521118164062,41566800
2012-03-21,25.194864559440987,25.344648223844136,25.084499548125624,25.15544891357422,37928600
2012-03-22,25.07661630610278,25.29734783399772,25.060850949804266,25.226398468017575,31749500
2012-03-23,25.305225170983853,25.31311010311888,25.005662405093503,25.234275817871094,35912200
2012-03-26,25.37618561189065,25.707283740159387,25.3446548912351,25.691516876220703,36758300
2012-03-27,25.738810829086795,25.778226475155908,25.54172959152019,25.636327743530277,36274900
2012-03-28,25.63632741517707,25.77822614498525,25.25793180476225,25.37617874145508,41344800
2012-03-29,25.27369776071305,25.37617783407155,25.076615029107334,25.320995330810547,37038500
2012-03-30,25.54173783622318,25.549619765092825,25.257940281363943,25.43136978149414,31749400
2012-04-02,25.39982505976073,25.58902132057729,25.186977010926825,25.455007553100582,35853600
2012-04-03,25.352534830202185,25.376183620643605,24.95837228433012,25.17910385131836,42752100
2012-04-04,24.95836541694548,24.982015704490223,24.477486762141613,24.60361862182617,49455900
2012-04-05,24.55631683241198,24.934712369584197,24.477484052931885,24.847997665405277,50368600
2012-04-09,24.61149914803556,24.753397849346065,24.414417952573235,24.51690101623535,31056400
2012-04-10,24.485369737652093,24.58785281150345,23.88624266344603,24.0202579498291,54131300
2012-04-11,23.988728931455928,24.06756172869752,23.831063336972747,23.92566299438477,43014000
2012-04-12,24.02814359433431,24.469606639365367,23.98084451937044,24.422306060791016,38304000
2012-04-13,24.35135786867664,24.56420597167508,24.2173425634862,24.288291931152344,39749200
2012-04-16,24.43018551971745,24.587851082117663,24.256754603965405,24.501134872436523,38124800
2012-04-17,24.650923499995923,24.9189541245158,24.59574098970253,24.78493881225586,34361500
